target;protectedtarget;numGens;monoDeprotected;diDeprotected;total#ofBuilings;blockAboveLimits;monoProtected;diProtected
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1;CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1;0;;;0;0;;
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O;CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O;9;COc1ccc(B(O)O)cc1.NCc1ncco1.COc1ccc(Br)cc1;N[C@@H](Cc1ncco1)C(=O)O.N[C@@H](CCc1ncco1)C(=O)O.COc1ccc(C[C@H](N)C(=O)O)cc1.CC(C)C[C@H](N)C(=O)O.CC[C@H](C)[C@H](N)C(=O)O.O=C(O)[C@@H]1CCCN1;9;0;COc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NCc3ncco3)cc2)OC(=O)C1(C)C.COc1ccc(Br)cc1;CC(C)C[C@H](NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1)C(=O)O.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3CCC[C@H]3C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](CCc3ncco3)C(=O)O)cc2)OC(=O)C1(C)C.COc1ccc(C[C@H](NC(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)C(=O)O)cc1.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3ncco3)C(=O)O)cc2)OC(=O)C1(C)C.CC[C@H](C)[C@H](NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1)C(=O)O
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H]([1NH2])Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O;CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)[1NH]C(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O;0;;;0;0;;
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(O[C@H]2O[C@H](C)[C@@H](O)[C@H]([1NH2])[C@@H]2O)CC2O[C@](O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)O[C@H]1C)CC(O)C2C(=O)O;C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(O[C@H]2O[C@H](C)[C@@H](O)[C@H]([1NH]C(=O)OC(C)(C)C)[C@@H]2O)CC2O[C@](O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)O[C@H]1C)CC(O)C2C(=O)O;0;;;0;0;;
CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[1nH]c2ccccc12)NC(=O)[C@H](Cc1c[1nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O;CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[1n](C(=O)OC(C)(C)C)c2ccccc12)NC(=O)[C@H](Cc1c[1n](C(=O)OC(C)(C)C)cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O;10;CC(C)(C)OC(=O)[1n]1cnc(B(O)O)c1.O=C1CC[C@@H](C(=O)O)N1.CC(C)(C)OC(=O)[1n]1cc(B(O)O)c2ccccc21.CC(C)(C)OC(=O)[1n]1cc(Br)c2ccccc21.NCc1ncco1.OB(O)c1ccc2ccccc2c1.Brc1ccc2ccccc2c1.CC(C)(C)OC(=O)[1n]1cnc(Br)c1;N[C@@H](CO)C(=O)O.N=C(N)NCCC[C@H](N)C(=O)O.CC(C)(C)OC(=O)[1n]1cc(C[C@H](N)C(=O)O)c2ccccc21.CC(C)C[C@H](N)C(=O)O.N[C@H](Cc1ccc2ccccc2c1)C(=O)O.CC(C)(C)OC(=O)[1n]1cnc(C[C@H](N)C(=O)O)c1.O=C(O)[C@@H]1CCCN1;15;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NCc3ncco3)cc2)OC(=O)C1(C)C.CC(C)(C)OC(=O)[1n]1cnc(Br)c1.O=C1CC[C@@H](C(=O)O)N1.CN1C(C)(C)C(=O)OB(c2ccc3ccccc3c2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2c[1n](C(=O)OC(C)(C)C)cn2)OC(=O)C1(C)C.Brc1ccc2ccccc2c1.CN1C(C)(C)C(=O)OB(c2c[1n](C(=O)OC(C)(C)C)c3ccccc23)OC(=O)C1(C)C.CC(C)(C)OC(=O)[1n]1cc(Br)c2ccccc21;CC(C)C[C@H](NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1)C(=O)O.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3CCC[C@H]3C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3c[1n](C(=O)OC(C)(C)C)c4ccccc34)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](CO)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3c[1n](C(=O)OC(C)(C)C)cn3)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)O)cc2)OC(=O)C1(C)C
C[C@H]([1NH2])C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCC[1NH2])NC(=O)[C@H](Cc2c[1nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCC[1NH2])NC1=O;C[C@H]([1NH]C(=O)OC(C)(C)C)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCC[1NH]C(=O)OC(C)(C)C)NC(=O)[C@H](Cc2c[1n](C(=O)OC(C)(C)C)c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCC[1NH]C(=O)OC(C)(C)C)NC1=O;0;;;0;0;;
CCNC(=NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)NCC;CCNC(=NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)NCC;0;;;0;0;;
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)([1NH2])[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)([1NH]Cc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O;CC(C)C[C@H](C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)([1NH]C(=O)OC(C)(C)C)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)([1N](Cc3ccc(-c4ccc(Cl)cc4)cc3)C(=O)OC(C)(C)C)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O)N(C)C(=O)OC(C)(C)C;0;;;0;0;;
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1;CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1;0;;;0;0;;
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O;CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O;0;;;0;0;;
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[1nH]c2ccccc12)NC(=O)[C@H](Cc1c[1nH]cn1)NC(=O)[C@@H]1CCC(=O)N1;CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[1n](C(=O)OC(C)(C)C)c2ccccc12)NC(=O)[C@H](Cc1c[1n](C(=O)OC(C)(C)C)cn1)NC(=O)[C@@H]1CCC(=O)N1;10;CC(C)(C)OC(=O)[1n]1cnc(B(O)O)c1.CC(C)(C)OC(=O)[1n]1cnc(Br)c1.CC(C)(C)OC(=O)[1n]1cc(B(O)O)c2ccccc21.Brc1cn(Cc2ccccc2)cn1.OB(O)c1cn(Cc2ccccc2)cn1.CC(C)(C)OC(=O)[1n]1cc(Br)c2ccccc21.CCN.O=C1CC[C@@H](C(=O)O)N1;N=C(N)NCCC[C@H](N)C(=O)O.N[C@@H](CO)C(=O)O.CC(C)(C)OC(=O)[1n]1cc(C[C@H](N)C(=O)O)c2ccccc21.N[C@H](Cc1cn(Cc2ccccc2)cn1)C(=O)O.CC(C)C[C@H](N)C(=O)O.CC(C)(C)OC(=O)[1n]1cnc(C[C@H](N)C(=O)O)c1.O=C(O)[C@@H]1CCCN1;15;0;CCNC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CC(C)(C)OC(=O)[1n]1cnc(Br)c1.Brc1cn(Cc2ccccc2)cn1.CN1C(C)(C)C(=O)OB(c2c[1n](C(=O)OC(C)(C)C)cn2)OC(=O)C1(C)C.CC(C)(C)OC(=O)[1n]1cc(Br)c2ccccc21.CN1C(C)(C)C(=O)OB(c2c[1n](C(=O)OC(C)(C)C)c3ccccc23)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2cn(Cc3ccccc3)cn2)OC(=O)C1(C)C.O=C1CC[C@@H](C(=O)O)N1;CC(C)C[C@H](NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1)C(=O)O.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@H](Cc3cn(Cc4ccccc4)cn3)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3CCC[C@H]3C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3c[1n](C(=O)OC(C)(C)C)c4ccccc34)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](CO)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3c[1n](C(=O)OC(C)(C)C)cn3)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cc2)OC(=O)C1(C)C
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[1nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[1nH]c2ccccc12)NC(=O)[C@H](Cc1c[1nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O;CC(C)C[C@H](NC(=O)[C@@H](Cc1c[1n](C(=O)OC(C)(C)C)c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[1n](C(=O)OC(C)(C)C)c2ccccc12)NC(=O)[C@H](Cc1c[1n](C(=O)OC(C)(C)C)cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O;10;CC(C)(C)OC(=O)[1n]1cnc(B(O)O)c1.O=C1CC[C@@H](C(=O)O)N1.CC(C)(C)OC(=O)[1n]1cc(B(O)O)c2ccccc21.CC(C)(C)OC(=O)[1n]1cc(Br)c2ccccc21.NCc1ncco1.CC(C)(C)OC(=O)[1n]1cnc(Br)c1;N[C@@H](CO)C(=O)O.N=C(N)NCCC[C@H](N)C(=O)O.CC(C)(C)OC(=O)[1n]1cc(C[C@H](N)C(=O)O)c2ccccc21.CC(C)(C)OC(=O)[1n]1cc(C[C@@H](N)C(=O)O)c2ccccc21.CC(C)C[C@H](N)C(=O)O.CC(C)(C)OC(=O)[1n]1cnc(C[C@H](N)C(=O)O)c1.O=C(O)[C@@H]1CCCN1;13;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NCc3ncco3)cc2)OC(=O)C1(C)C.O=C1CC[C@@H](C(=O)O)N1.CN1C(C)(C)C(=O)OB(c2c[1n](C(=O)OC(C)(C)C)cn2)OC(=O)C1(C)C.CC(C)(C)OC(=O)[1n]1cc(Br)c2ccccc21.CN1C(C)(C)C(=O)OB(c2c[1n](C(=O)OC(C)(C)C)c3ccccc23)OC(=O)C1(C)C.CC(C)(C)OC(=O)[1n]1cnc(Br)c1;CC(C)C[C@H](NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1)C(=O)O.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3CCC[C@H]3C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3c[1n](C(=O)OC(C)(C)C)c4ccccc34)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](CO)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3c[1n](C(=O)OC(C)(C)C)cn3)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@H](Cc3c[1n](C(=O)OC(C)(C)C)c4ccccc34)C(=O)O)cc2)OC(=O)C1(C)C
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[1NH]C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O;CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[1N](C(=O)OC(C)(C)C)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O;0;;;0;0;;
CSCC[C@H](NC(=O)[C@H](Cc1c[1nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O;CSCC[C@H](NC(=O)[C@H](Cc1c[1n](C(=O)OC(C)(C)C)c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O;10;OB(O)c1ccccc1.O=S(=O)(O)Oc1ccc(B(O)O)cc1.O=S(=O)(O)Oc1ccc(Br)cc1.CC(C)(C)OC(=O)[1n]1cc(B(O)O)c2ccccc21.Brc1ccccc1.N[C@@H](Cc1ccccc1)c1ncco1.CC(C)(C)OC(=O)[1n]1cc(Br)c2ccccc21.O=C1CC[C@@H](C(=O)O)N1;N[C@@H](Cc1ccc(OS(=O)(=O)O)cc1)C(=O)O.CSCC[C@H](N)C(=O)O.C[C@@H](O)[C@H](N)C(=O)O.NCC(=O)O.N[C@@H](CCc1ncco1)C(=O)O.CC(C)(C)OC(=O)[1n]1cc(C[C@H](N)C(=O)O)c2ccccc21;14;0;O=S(=O)(O)Oc1ccc(Br)cc1.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3ccccc3)c3ncco3)cc2)OC(=O)C1(C)C.Brc1ccccc1.CC(C)(C)OC(=O)[1n]1cc(Br)c2ccccc21.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(OS(=O)(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2c[1n](C(=O)OC(C)(C)C)c3ccccc23)OC(=O)C1(C)C.O=C1CC[C@@H](C(=O)O)N1;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3ccc(OS(=O)(=O)O)cc3)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](CCc3ncco3)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](Cc3c[1n](C(=O)OC(C)(C)C)c4ccccc34)C(=O)O)cc2)OC(=O)C1(C)C.C[C@@H](O)[C@H](NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1)C(=O)O.CSCC[C@H](NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1)C(=O)O.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NCC(=O)O)cc2)OC(=O)C1(C)C
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C;C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C;0;;;0;0;;
